nom_modele,performance,fairness_accuracy,fairness_disparate_impact,disparate_impact_foreign,interpretability,privacy
account_check_status credit_amount credit_history credits_this_bank duration_in_month foreign_worker installment_as_income_perc other_installment_plans personal._status savings sex,0.733809523809524,0.0927573932092001,0.823467784180199,0.64327485380117,-11.0,-3.0
account_check_status age credit_history duration_in_month foreign_worker housing job people_under_maintenance present_emp_since present_res_since property purpose telephone,0.703214285714286,0.11597930524759831,0.928180354267311,0.652631578947368,-13.0,-9.0
credit_history foreign_worker housing installment_as_income_perc other_installment_plans property purpose savings telephone,0.70297619047619,-0.009112285484269997,1.01612573994693,0.521052631578947,-9.0,-4.0
age personal._status present_emp_since property purpose savings sex telephone,0.681130952380952,0.22735062489299762,0.659219001610306,0.968421052631579,-8.0,-6.0
account_check_status credit_history credits_this_bank foreign_worker other_installment_plans people_under_maintenance personal._status present_res_since purpose telephone,0.704642857142857,0.0193334251059209,0.795338817077947,0.5,-10.0,-5.0
account_check_status age credit_amount credit_history foreign_worker housing job other_debtors people_under_maintenance present_emp_since present_res_since property sex,0.687738095238095,0.08479314802844201,0.709348622392101,0.678362573099415,-13.0,-9.0
age credit_history credits_this_bank housing installment_as_income_perc other_installment_plans personal._status present_emp_since purpose telephone,0.688690476190476,0.26488702539017,0.607536231884058,0.642105263157895,-10.0,-5.0
account_check_status age credit_amount credit_history credits_this_bank housing present_emp_since present_res_since property savings telephone,0.715714285714286,0.15837320574162667,0.824370709382151,1.09473684210526,-11.0,-6.0
account_check_status credit_amount credit_history duration_in_month installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since,0.706071428571429,0.18774962876035722,0.76749922910885,1.10526315789474,-11.0,-4.0
account_check_status age credit_amount credit_history duration_in_month foreign_worker installment_as_income_perc other_installment_plans personal._status present_emp_since purpose sex telephone,0.723095238095238,0.18298937057476983,0.818641138146523,0.768421052631579,-13.0,-6.0
account_check_status credit_amount credit_history credits_this_bank housing personal._status present_emp_since present_res_since purpose sex,0.700714285714286,0.11833300205393191,0.784977703455964,1.05263157894737,-10.0,-5.0
account_check_status credits_this_bank duration_in_month foreign_worker other_debtors people_under_maintenance personal._status present_emp_since present_res_since property sex telephone,0.706666666666667,0.0959298584298582,0.73173309178744,0.647368421052632,-12.0,-8.0
account_check_status age credit_amount credits_this_bank foreign_worker housing installment_as_income_perc other_debtors other_installment_plans property savings,0.707261904761905,0.08846509873082291,0.838894506235255,0.6,-11.0,-4.0
account_check_status age credits_this_bank duration_in_month foreign_worker housing job property purpose sex,0.688690476190476,0.1354674061570611,0.851074462768616,0.610526315789474,-10.0,-6.0
account_check_status housing other_debtors other_installment_plans personal._status present_emp_since present_res_since purpose,0.682619047619048,0.0739704739704737,0.69038208168643,1.13157894736842,-8.0,-4.0
age credit_amount credit_history housing installment_as_income_perc other_debtors people_under_maintenance present_emp_since purpose sex telephone,0.714880952380952,0.274253731343283,0.651741293532338,0.736842105263158,-11.0,-6.0
account_check_status credits_this_bank foreign_worker installment_as_income_perc other_debtors other_installment_plans personal._status property purpose savings telephone,0.710892857142857,0.06244215724552841,0.789285132714541,0.610526315789474,-11.0,-4.0
account_check_status credit_history credits_this_bank duration_in_month installment_as_income_perc job other_installment_plans people_under_maintenance present_emp_since present_res_since sex,0.701190476190476,0.17757787228887872,0.784183994959042,0.924812030075188,-11.0,-5.0
account_check_status age credit_amount credits_this_bank foreign_worker installment_as_income_perc other_debtors present_res_since savings,0.721428571428571,0.2147074190177641,0.982008995502249,0.642105263157895,-9.0,-3.0
account_check_status credit_amount credit_history housing other_installment_plans people_under_maintenance personal._status present_res_since property sex telephone,0.689642857142857,0.06273255917133501,0.717744786143514,1.13684210526316,-11.0,-7.0
account_check_status credit_amount credit_history credits_this_bank duration_in_month foreign_worker housing other_debtors people_under_maintenance present_res_since property savings sex telephone,0.726785714285714,0.0552068056428521,0.816818335018537,0.594736842105263,-14.0,-7.0
account_check_status age credit_amount credits_this_bank housing purpose savings sex telephone,0.689166666666667,0.2467691622103385,0.783152173913043,1.43421052631579,-9.0,-4.0
account_check_status age credit_amount credits_this_bank foreign_worker installment_as_income_perc other_installment_plans people_under_maintenance personal._status purpose savings sex telephone,0.719761904761905,0.19141124438255613,0.867908902691511,0.543859649122807,-13.0,-6.0
account_check_status credit_history duration_in_month housing installment_as_income_perc job other_debtors other_installment_plans telephone,0.69875,0.08712885420631901,0.989385588895693,0.894736842105263,-9.0,-3.0
account_check_status credit_amount duration_in_month foreign_worker housing installment_as_income_perc other_installment_plans present_emp_since savings,0.707023809523809,0.2635558069381601,0.92554347826087,0.573684210526316,-9.0,-3.0
account_check_status credit_history credits_this_bank duration_in_month housing installment_as_income_perc job people_under_maintenance present_emp_since present_res_since property purpose savings sex telephone,0.73202380952381,0.16755150326043022,0.877824528595917,0.969924812030075,-15.0,-8.0
account_check_status age credit_amount foreign_worker housing installment_as_income_perc job other_debtors personal._status present_emp_since purpose savings telephone,0.723214285714286,0.3026463442688257,0.720746108427268,0.731578947368421,-13.0,-7.0
account_check_status age credit_amount credit_history duration_in_month foreign_worker housing installment_as_income_perc other_debtors other_installment_plans people_under_maintenance property savings telephone,0.733571428571429,0.11935527019796731,0.959941377625794,0.652631578947368,-14.0,-6.0
age credit_amount credit_history duration_in_month job personal._status present_emp_since property telephone,0.674166666666667,0.1555005840720127,0.523070097604259,0.887218045112782,-9.0,-6.0
account_check_status age credit_history credits_this_bank present_res_since,0.737380952380952,-0.0331331870194763,0.801610305958132,0.909774436090226,-5.0,-2.0
age credit_history installment_as_income_perc other_debtors present_res_since purpose telephone,0.720833333333333,0.0986050300376741,0.715846994535519,0.831578947368421,-7.0,-3.0
account_check_status credit_amount credits_this_bank foreign_worker installment_as_income_perc job personal._status property purpose,0.691904761904762,0.12634237107921292,0.719450800915332,0.636842105263158,-9.0,-4.0
account_check_status installment_as_income_perc job other_debtors present_emp_since present_res_since property purpose savings sex,0.708273809523809,0.14616183552072523,0.725289040872822,1.24210526315789,-10.0,-5.0
account_check_status credit_history foreign_worker housing other_installment_plans people_under_maintenance personal._status present_emp_since property savings telephone,0.709880952380952,0.18927343171825362,0.796166432912576,0.719298245614035,-11.0,-7.0
account_check_status installment_as_income_perc other_installment_plans present_emp_since purpose sex,0.693333333333333,0.029020979020979096,0.719148001756698,1.54385964912281,-6.0,-2.0
account_check_status age duration_in_month installment_as_income_perc personal._status present_res_since property savings sex,0.720357142857143,0.13870182891922034,0.763547574039067,1.30526315789474,-9.0,-5.0
account_check_status age credit_amount credits_this_bank foreign_worker other_installment_plans people_under_maintenance present_emp_since property purpose savings,0.703333333333333,0.20282104936836454,0.804092071611253,0.58421052631579,-11.0,-5.0
credit_amount credits_this_bank duration_in_month housing installment_as_income_perc other_installment_plans present_emp_since present_res_since purpose savings sex,0.682857142857143,0.1004018998903906,0.759420289855072,0.842105263157895,-11.0,-4.0
age credit_history credits_this_bank job other_installment_plans personal._status property purpose savings sex,0.705416666666667,0.16448087431694042,0.6535994297933,0.666666666666667,-10.0,-5.0
credit_amount credit_history credits_this_bank duration_in_month housing job people_under_maintenance personal._status present_emp_since present_res_since purpose savings telephone,0.693690476190476,0.195643728252424,0.681001890359168,0.769736842105263,-13.0,-7.0
account_check_status age credit_amount credit_history credits_this_bank foreign_worker installment_as_income_perc other_debtors personal._status sex,0.728214285714286,0.012186983227025702,0.800593679064082,0.568421052631579,-10.0,-4.0
account_check_status age credit_amount credits_this_bank foreign_worker other_debtors personal._status present_emp_since present_res_since purpose savings sex telephone,0.721309523809524,0.1168097762834601,0.641402271837054,0.526315789473684,-13.0,-7.0
credits_this_bank duration_in_month housing installment_as_income_perc present_res_since savings sex telephone,0.661369047619048,0.1770750092334557,0.696936341955604,0.578947368421053,-8.0,-4.0
account_check_status credit_history credits_this_bank duration_in_month housing job other_debtors present_emp_since property savings sex,0.729761904761905,0.033602588322150705,0.772665992585103,1.00877192982456,-11.0,-5.0
account_check_status age credit_history duration_in_month foreign_worker job other_debtors present_res_since purpose telephone,0.711666666666667,0.2519302287978008,0.979897148200094,0.689473684210526,-10.0,-5.0
account_check_status credit_amount credit_history credits_this_bank installment_as_income_perc other_installment_plans people_under_maintenance personal._status present_res_since purpose sex telephone,0.721071428571429,0.2150342202667786,0.816818335018537,1.02631578947368,-12.0,-5.0
age credit_amount credit_history foreign_worker installment_as_income_perc people_under_maintenance personal._status present_emp_since savings,0.720595238095238,0.2674906716417908,0.682291666666667,0.456140350877193,-9.0,-5.0
age credit_amount credit_history job other_debtors other_installment_plans people_under_maintenance personal._status property savings,0.674880952380952,0.1132053105737316,0.399694889397407,0.673684210526316,-10.0,-5.0
account_check_status credit_amount credit_history credits_this_bank duration_in_month foreign_worker housing job people_under_maintenance personal._status present_emp_since present_res_since property purpose savings sex telephone,0.710833333333333,0.12488125685056602,0.759420289855072,0.64327485380117,-17.0,-10.0
account_check_status age credit_amount duration_in_month housing installment_as_income_perc present_emp_since present_res_since property purpose savings,0.723690476190476,0.23639958572639136,0.859344012204424,0.855263157894737,-11.0,-5.0
account_check_status age credit_amount duration_in_month foreign_worker housing installment_as_income_perc other_debtors purpose savings sex,0.719761904761905,0.2020144785359092,0.75573378359364,0.705263157894737,-11.0,-4.0
account_check_status credit_amount credit_history duration_in_month foreign_worker housing installment_as_income_perc job other_debtors other_installment_plans personal._status present_emp_since present_res_since property sex telephone,0.709166666666667,0.13566433566433525,0.747913921826965,0.673684210526316,-16.0,-9.0
credit_history credits_this_bank duration_in_month installment_as_income_perc job people_under_maintenance personal._status present_emp_since purpose telephone,0.709285714285714,0.10985056988695521,0.763334827431645,0.969924812030075,-10.0,-5.0
account_check_status credit_history foreign_worker installment_as_income_perc other_debtors other_installment_plans present_emp_since present_res_since purpose,0.721666666666667,0.18266796494644572,0.93725921849202,0.568421052631579,-9.0,-3.0
credit_amount credit_history housing job people_under_maintenance present_res_since purpose savings sex,0.661428571428571,0.320493827160494,0.569565217391304,0.802631578947368,-9.0,-5.0
account_check_status credits_this_bank duration_in_month housing installment_as_income_perc other_debtors people_under_maintenance personal._status present_emp_since property sex,0.705297619047619,-0.0321033129904097,0.702463768115942,0.848684210526316,-11.0,-6.0
account_check_status age credit_history personal._status present_res_since property telephone,0.703095238095238,-0.00383843860124684,0.664492753623188,1.13157894736842,-7.0,-5.0
account_check_status age credits_this_bank job other_installment_plans people_under_maintenance present_emp_since property purpose telephone,0.682023809523809,0.2731845221048498,0.841130067877454,1.44736842105263,-10.0,-6.0
account_check_status credit_amount duration_in_month foreign_worker housing job other_debtors people_under_maintenance present_emp_since present_res_since property purpose savings,0.701309523809524,0.25077710013771354,0.871099744245524,0.6,-13.0,-7.0
duration_in_month foreign_worker job other_installment_plans people_under_maintenance personal._status present_emp_since purpose savings telephone,0.681369047619048,0.2844752647384225,0.739435545385202,0.642105263157895,-10.0,-6.0
account_check_status credit_amount credit_history credits_this_bank foreign_worker housing other_debtors personal._status present_emp_since present_res_since purpose savings telephone,0.720952380952381,0.088703127944623,0.717744786143514,0.608187134502924,-13.0,-6.0
account_check_status age credits_this_bank housing installment_as_income_perc other_debtors people_under_maintenance purpose sex telephone,0.692380952380952,0.0957146716801115,0.817431561996779,1.03157894736842,-10.0,-5.0
age credit_history credits_this_bank housing installment_as_income_perc job people_under_maintenance personal._status present_emp_since present_res_since property purpose,0.671666666666667,0.183475323149236,0.714748508098892,0.827067669172932,-12.0,-8.0
account_check_status credit_amount credit_history credits_this_bank foreign_worker installment_as_income_perc other_debtors other_installment_plans personal._status sex,0.714642857142857,0.1410672814304614,0.784183994959042,0.631578947368421,-10.0,-3.0
account_check_status age duration_in_month foreign_worker installment_as_income_perc job other_installment_plans personal._status present_res_since sex telephone,0.686071428571429,0.11093527738264629,0.799389778794813,0.578947368421053,-11.0,-7.0
age credit_amount credits_this_bank duration_in_month housing other_debtors present_res_since property purpose savings sex,0.670357142857143,0.17596011583353321,0.511148272017837,0.815789473684211,-11.0,-5.0
account_check_status age foreign_worker housing job other_debtors other_installment_plans personal._status present_emp_since purpose telephone,0.680595238095238,0.14637151763101533,0.764694041867955,0.478947368421053,-11.0,-7.0
account_check_status credit_amount duration_in_month foreign_worker housing installment_as_income_perc job other_installment_plans people_under_maintenance present_res_since property savings,0.687261904761905,0.1563251563251563,0.887634105025409,0.542105263157895,-12.0,-6.0
account_check_status credit_history duration_in_month other_debtors other_installment_plans people_under_maintenance personal._status present_res_since purpose savings telephone,0.734761904761905,0.1943799925609731,0.808293872865547,1.03007518796992,-11.0,-4.0
account_check_status age credits_this_bank duration_in_month installment_as_income_perc other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since property savings sex telephone,0.731309523809524,0.1934350036310821,0.796922526391125,1.15789473684211,-14.0,-7.0
age credit_history credits_this_bank job people_under_maintenance present_emp_since present_res_since property sex telephone,0.675595238095238,0.061937752584894805,0.491004497751124,0.715789473684211,-10.0,-8.0
account_check_status credit_history duration_in_month housing installment_as_income_perc other_installment_plans present_emp_since property purpose savings telephone,0.732797619047619,0.1907573047107935,0.949275362318841,0.917293233082707,-11.0,-4.0
account_check_status age credit_amount credit_history duration_in_month foreign_worker installment_as_income_perc other_debtors present_emp_since purpose savings sex telephone,0.7525,0.1857887707402271,0.774166314900802,0.710526315789474,-13.0,-5.0
account_check_status age credit_history housing job other_debtors personal._status present_emp_since sex telephone,0.697738095238095,0.027812577014704694,0.723257418909593,0.964912280701754,-10.0,-7.0
account_check_status age credits_this_bank housing other_installment_plans personal._status present_res_since property sex telephone,0.673571428571429,-0.005185033844404607,0.755105401844532,1.24210526315789,-10.0,-7.0
credit_amount credits_this_bank duration_in_month foreign_worker housing installment_as_income_perc other_debtors personal._status present_res_since savings telephone,0.664642857142857,0.21635319530056368,0.499618611746758,0.326315789473684,-11.0,-5.0
account_check_status credits_this_bank duration_in_month people_under_maintenance present_emp_since purpose savings,0.71625,0.17036800408893452,0.897117375378245,1.12280701754386,-7.0,-2.0
account_check_status age foreign_worker installment_as_income_perc job other_installment_plans personal._status present_emp_since savings sex,0.696666666666667,0.1994825859574941,0.838894506235255,0.413533834586466,-10.0,-6.0
age credit_history other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since present_res_since telephone,0.681309523809524,0.279897975450343,0.379710144927536,0.894736842105263,-9.0,-6.0
age credit_amount credit_history credits_this_bank duration_in_month job other_installment_plans people_under_maintenance savings sex telephone,0.7125,0.15568158791563041,0.556908212560386,0.798245614035088,-11.0,-5.0
credits_this_bank foreign_worker housing other_installment_plans people_under_maintenance present_emp_since purpose savings sex,0.662380952380952,0.37622225292438105,0.745859213250517,0.357894736842105,-9.0,-5.0
account_check_status age credit_history foreign_worker other_installment_plans present_emp_since present_res_since savings sex,0.735833333333333,0.1229070640407854,0.816818335018537,0.666666666666667,-9.0,-5.0
age credit_amount credits_this_bank duration_in_month installment_as_income_perc other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since present_res_since property savings,0.682738095238095,0.324774733002581,0.648871766648321,0.744360902255639,-13.0,-6.0
age duration_in_month foreign_worker other_installment_plans people_under_maintenance present_emp_since present_res_since property purpose savings,0.688095238095238,0.41291786877525405,0.891743522178305,0.457894736842105,-10.0,-6.0
credit_history installment_as_income_perc other_debtors personal._status savings telephone,0.75827380952381,0.15260735100851341,0.690382081686429,0.849624060150376,-6.0,-2.0
account_check_status age credit_history housing job other_debtors other_installment_plans people_under_maintenance savings sex,0.709345238095238,0.0749819028735086,0.746621071486729,1.03508771929825,-10.0,-5.0
age credit_amount credit_history credits_this_bank duration_in_month installment_as_income_perc job people_under_maintenance personal._status property purpose savings,0.717261904761905,0.257942152678995,0.566234426646326,0.726315789473684,-12.0,-5.0
age credit_amount credit_history duration_in_month housing job people_under_maintenance purpose savings sex telephone,0.696190476190476,0.310740267484454,0.65816425120773,0.706766917293233,-11.0,-6.0
account_check_status age credit_history duration_in_month foreign_worker housing installment_as_income_perc other_installment_plans present_res_since purpose savings telephone,0.715952380952381,0.1295395081109366,0.885990338164251,0.757894736842105,-12.0,-5.0
account_check_status credits_this_bank installment_as_income_perc job personal._status property savings sex telephone,0.702916666666667,0.15555231285568397,0.767953102100635,1.04385964912281,-9.0,-5.0
account_check_status age credit_history credits_this_bank duration_in_month job other_debtors people_under_maintenance present_emp_since property purpose sex,0.728928571428571,0.056226344074778896,0.782907515314508,0.977443609022556,-12.0,-6.0
account_check_status credit_history credits_this_bank duration_in_month foreign_worker housing installment_as_income_perc personal._status present_emp_since present_res_since property telephone,0.709285714285714,-0.0022853957636568,0.804820415879017,0.713450292397661,-12.0,-7.0
credit_amount credit_history credits_this_bank duration_in_month housing installment_as_income_perc other_debtors other_installment_plans people_under_maintenance present_emp_since present_res_since purpose sex,0.697380952380952,0.0613614827151763,0.668807641633729,0.842105263157895,-13.0,-5.0
account_check_status age credit_amount credit_history credits_this_bank duration_in_month installment_as_income_perc other_installment_plans personal._status present_emp_since property purpose sex telephone,0.728809523809524,0.07784064120697791,0.789496340938442,1.20175438596491,-14.0,-6.0
account_check_status age credits_this_bank housing installment_as_income_perc other_installment_plans personal._status present_emp_since property sex,0.691607142857143,0.048348057171586606,0.837595907928389,0.978947368421053,-10.0,-6.0
age credit_history foreign_worker job other_installment_plans people_under_maintenance present_emp_since present_res_since property purpose savings sex telephone,0.712380952380952,0.20227328033744352,0.682291666666667,0.456140350877193,-13.0,-9.0
account_check_status age credit_history credits_this_bank foreign_worker housing other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since purpose savings sex,0.717142857142857,0.14799212167633255,0.769682726204465,0.494736842105263,-14.0,-7.0
account_check_status credit_history duration_in_month housing people_under_maintenance present_res_since property savings sex telephone,0.719107142857143,-0.05882327644781141,0.700655624568668,0.956140350877193,-10.0,-6.0
account_check_status age credit_amount duration_in_month foreign_worker housing other_debtors other_installment_plans personal._status present_res_since sex telephone,0.683928571428571,0.067335928809789,0.759420289855073,0.684210526315789,-12.0,-7.0
age credit_amount credit_history credits_this_bank duration_in_month foreign_worker other_debtors other_installment_plans present_emp_since present_res_since savings,0.725714285714286,0.3163241695412105,0.880487292585591,0.538011695906433,-11.0,-4.0
age credit_amount credits_this_bank duration_in_month installment_as_income_perc job other_installment_plans people_under_maintenance present_res_since property purpose sex telephone,0.663809523809524,0.0673318551367335,0.696135265700483,0.756578947368421,-13.0,-7.0
account_check_status credit_history credits_this_bank duration_in_month housing installment_as_income_perc other_debtors other_installment_plans personal._status savings telephone,0.740714285714286,-0.0425432823731903,0.777719573947966,0.827067669172932,-11.0,-3.0
credit_amount credit_history duration_in_month foreign_worker other_installment_plans people_under_maintenance property savings,0.701666666666667,0.2103174603174607,0.977195225916454,0.549707602339181,-8.0,-3.0
age credits_this_bank foreign_worker installment_as_income_perc job people_under_maintenance present_res_since purpose savings sex,0.665952380952381,0.2410392689340061,0.641402271837054,0.468421052631579,-10.0,-6.0
age credits_this_bank duration_in_month other_debtors people_under_maintenance present_res_since savings sex telephone,0.684404761904762,0.22519009189718703,0.587180636485881,0.782894736842105,-9.0,-5.0
account_check_status credit_amount credit_history duration_in_month foreign_worker housing installment_as_income_perc other_debtors other_installment_plans personal._status purpose telephone,0.711547619047619,0.1109348964952409,0.807429618524071,0.6,-12.0,-4.0
account_check_status age credit_amount credit_history duration_in_month installment_as_income_perc other_debtors other_installment_plans personal._status present_res_since property purpose telephone,0.730476190476191,0.028194961752573303,0.763142938334754,1.20175438596491,-13.0,-5.0
age credits_this_bank duration_in_month housing installment_as_income_perc job other_debtors present_emp_since property savings,0.676666666666667,0.0629960317460318,0.830615942028986,0.754385964912281,-10.0,-5.0
account_check_status credit_amount duration_in_month foreign_worker installment_as_income_perc job personal._status present_res_since property savings telephone,0.713571428571429,0.07849927849927851,0.83536231884058,0.515789473684211,-11.0,-6.0
age credit_history credits_this_bank housing other_debtors other_installment_plans people_under_maintenance present_emp_since present_res_since purpose savings sex,0.712261904761905,0.254233188195452,0.608969100355483,0.868421052631579,-12.0,-6.0
age credit_history credits_this_bank duration_in_month foreign_worker housing installment_as_income_perc people_under_maintenance present_res_since savings sex telephone,0.697380952380952,0.1259280791637897,0.780226325193568,0.549707602339181,-12.0,-7.0
credit_amount credits_this_bank housing installment_as_income_perc other_debtors personal._status present_emp_since savings,0.674761904761905,0.2048024237794987,0.572165971808616,0.780701754385965,-8.0,-3.0
account_check_status credit_amount credits_this_bank foreign_worker other_debtors purpose savings,0.703809523809524,0.0728388077072289,0.924294431731502,0.608187134502924,-7.0,-1.0
account_check_status age credit_amount credit_history duration_in_month installment_as_income_perc personal._status present_emp_since present_res_since purpose savings sex telephone,0.743809523809524,0.1013028467200831,0.772665992585103,1.00877192982456,-13.0,-6.0
age credit_amount credit_history duration_in_month foreign_worker job personal._status property savings,0.689761904761905,0.24435255912897458,0.580112721417069,0.497076023391813,-9.0,-5.0
credit_history duration_in_month installment_as_income_perc job other_debtors other_installment_plans present_emp_since present_res_since property purpose,0.718214285714286,0.11125359727389901,0.858868184955142,0.864661654135338,-10.0,-4.0
account_check_status credit_history housing people_under_maintenance personal._status present_res_since purpose sex,0.690238095238095,0.07636737383572831,0.793065492570171,1.42105263157895,-8.0,-5.0
credit_history foreign_worker housing installment_as_income_perc job other_installment_plans personal._status purpose savings sex telephone,0.672916666666667,0.2281024531024526,0.843800322061192,0.357894736842105,-11.0,-6.0
account_check_status age credit_history duration_in_month other_debtors other_installment_plans present_emp_since present_res_since savings,0.736904761904762,0.18256456187490658,0.916541729135432,1.07894736842105,-9.0,-3.0
credit_amount credit_history credits_this_bank other_debtors other_installment_plans people_under_maintenance property purpose savings telephone,0.729047619047619,0.1186964886964886,0.878958668813741,0.778947368421053,-10.0,-3.0
account_check_status duration_in_month foreign_worker housing other_debtors other_installment_plans people_under_maintenance property,0.670297619047619,0.0656781988799535,0.988286678578519,0.531578947368421,-8.0,-4.0
credit_amount credit_history credits_this_bank duration_in_month installment_as_income_perc job people_under_maintenance present_emp_since present_res_since property telephone,0.697380952380952,0.1564786671169653,0.949275362318841,0.776315789473684,-11.0,-6.0
account_check_status age credit_history duration_in_month housing installment_as_income_perc job people_under_maintenance present_emp_since present_res_since property sex telephone,0.705119047619048,0.02396499934700281,0.792801401497054,0.796052631578947,-13.0,-9.0
age credit_amount credit_history duration_in_month housing installment_as_income_perc job other_installment_plans people_under_maintenance personal._status present_res_since property purpose sex telephone,0.667142857142857,0.0778310516366784,0.851074462768616,0.68421052631579,-15.0,-9.0
account_check_status age credit_amount duration_in_month foreign_worker housing other_debtors people_under_maintenance personal._status present_emp_since property telephone,0.697023809523809,0.08456516383345619,0.759420289855072,0.610526315789474,-12.0,-8.0
account_check_status age credits_this_bank duration_in_month housing job present_res_since purpose sex telephone,0.680238095238095,0.0347224204367062,0.755545696539485,0.977443609022556,-10.0,-6.0
account_check_status credits_this_bank job other_debtors other_installment_plans personal._status present_res_since property sex,0.679464285714286,0.07886471636471651,0.667622232839624,1.24210526315789,-9.0,-5.0
account_check_status age credit_history credits_this_bank duration_in_month foreign_worker housing other_installment_plans people_under_maintenance personal._status present_emp_since property savings telephone,0.713928571428571,0.0319591261451727,0.79474216380182,0.660818713450292,-14.0,-8.0
account_check_status age credits_this_bank foreign_worker housing people_under_maintenance personal._status present_res_since savings,0.6875,0.1770565663286381,0.755337385070905,0.631578947368421,-9.0,-6.0
account_check_status age credit_amount credit_history credits_this_bank housing installment_as_income_perc other_debtors people_under_maintenance present_emp_since property purpose savings sex,0.74297619047619,0.09295479690216533,0.739435545385202,1.10526315789474,-14.0,-6.0
account_check_status age credit_history duration_in_month installment_as_income_perc job other_installment_plans personal._status present_res_since property purpose sex,0.71952380952381,0.0746607873290859,0.859344012204424,1.15789473684211,-12.0,-6.0
credit_amount credits_this_bank duration_in_month installment_as_income_perc job other_debtors property savings telephone,0.682619047619048,0.35068574836016686,1.09694041867955,0.570175438596491,-9.0,-3.0
age credit_history credits_this_bank foreign_worker other_debtors other_installment_plans personal._status present_res_since property savings,0.700297619047619,0.1258375719368626,0.515655752370728,0.549707602339181,-10.0,-5.0
account_check_status age credit_amount credit_history duration_in_month housing job other_debtors people_under_maintenance personal._status present_emp_since purpose telephone,0.705238095238095,0.10459423902506543,0.663349048367383,1.12631578947368,-13.0,-7.0
account_check_status credit_amount duration_in_month housing installment_as_income_perc other_installment_plans people_under_maintenance telephone,0.668809523809524,0.1841062446325602,0.974256292906178,0.956140350877193,-8.0,-3.0
account_check_status age credit_amount duration_in_month foreign_worker installment_as_income_perc personal._status present_emp_since present_res_since purpose savings sex,0.729047619047619,0.1786356010995231,0.751509661835749,0.652631578947368,-12.0,-6.0
credit_history credits_this_bank duration_in_month job other_installment_plans people_under_maintenance personal._status property purpose telephone,0.679880952380952,0.019851333223073697,0.704616763783057,0.947368421052632,-10.0,-5.0
account_check_status age credit_history foreign_worker job other_debtors personal._status present_res_since property savings sex,0.724166666666667,0.079722323712094,0.781756180733163,0.578947368421053,-11.0,-7.0
account_check_status age credit_history housing installment_as_income_perc job other_debtors present_emp_since purpose sex telephone,0.712380952380952,0.09967365967365939,0.730211817168339,1.52631578947368,-11.0,-6.0
account_check_status age credit_amount credit_history foreign_worker installment_as_income_perc other_debtors other_installment_plans present_res_since purpose,0.7225,0.29276279276279293,0.961603613777527,0.557894736842105,-10.0,-3.0
age credit_history foreign_worker job other_installment_plans people_under_maintenance present_emp_since property sex telephone,0.671428571428571,0.0876630077868469,0.621343873517787,0.374269005847953,-10.0,-8.0
account_check_status credit_amount other_debtors other_installment_plans present_emp_since present_res_since property purpose,0.691309523809524,0.08441675695196779,0.802204531537048,1.27631578947368,-8.0,-3.0
credit_amount credit_history credits_this_bank duration_in_month foreign_worker housing job other_debtors present_emp_since present_res_since purpose telephone,0.676547619047619,0.1563681766940005,0.810617163328448,0.615789473684211,-12.0,-6.0
account_check_status credits_this_bank installment_as_income_perc other_installment_plans personal._status present_res_since savings sex,0.719166666666667,0.2392745856089894,0.869215994412432,1.53947368421053,-8.0,-3.0
account_check_status age credit_amount credit_history duration_in_month foreign_worker other_debtors personal._status present_emp_since property savings telephone,0.744880952380952,0.06560487276950691,0.786268481920656,0.684210526315789,-12.0,-6.0
credits_this_bank foreign_worker installment_as_income_perc other_debtors people_under_maintenance personal._status present_res_since property savings,0.664166666666667,0.2042300836418488,0.489020641194554,0.384210526315789,-9.0,-5.0
account_check_status age credit_amount credit_history installment_as_income_perc other_debtors other_installment_plans people_under_maintenance personal._status property purpose sex telephone,0.727142857142857,0.2111793130468853,0.796166432912576,1.10526315789474,-13.0,-6.0
credit_history credits_this_bank duration_in_month foreign_worker job personal._status present_emp_since purpose,0.698690476190476,0.2025716567061197,0.673679289387564,0.389473684210526,-8.0,-4.0
account_check_status age foreign_worker housing job other_installment_plans personal._status property sex,0.66125,0.061985710766198604,0.759420289855072,0.684210526315789,-9.0,-7.0
account_check_status age credit_history credits_this_bank job other_installment_plans present_emp_since present_res_since property sex telephone,0.704642857142857,0.14540080302734204,0.755105401844532,1.24210526315789,-11.0,-7.0
account_check_status age credits_this_bank duration_in_month housing installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance present_emp_since savings sex,0.709761904761905,0.1518885486098605,0.813664596273292,1,-13.0,-6.0
credit_amount credits_this_bank duration_in_month foreign_worker installment_as_income_perc job other_debtors people_under_maintenance present_res_since savings sex telephone,0.6825,0.350108816559463,0.797941608905692,0.463157894736842,-12.0,-6.0
account_check_status credit_history duration_in_month foreign_worker job other_installment_plans present_res_since telephone,0.697380952380952,0.17269768730092777,0.914964204644666,0.666666666666667,-8.0,-4.0
credit_history credits_this_bank housing job other_debtors people_under_maintenance personal._status present_emp_since present_res_since property purpose savings telephone,0.691130952380952,0.111519607843137,0.632850241545894,0.68421052631579,-13.0,-8.0
